# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9666935078558092,3.276147190594792,0.004878331223855828,0,3.0,0.013967227468614686,0.0,0.0,0.0
 0.08963359586919298,1.9787447800747902,3.276148216675564,0.004878331223855828,0.26890078760757896,3.0000000000000004,0.013967227468614686,0.0,0.25898786283315706,0.0
 0.12702946516925584,1.990898234951308,3.2761513058336336,0.014563407492667178,0.3810883955077675,2.999999999999999,0.013730631925835337,0.0,0.3324960226437236,0.0
 0.1559055771615924,2.003153329814726,3.2761564744426295,0.024164599879533812,0.46771673148477716,2.999999999999999,0.013503279437775401,0.0,0.38869267039438427,0.0
 0.18039958943091136,2.015509521994407,3.276163738876181,0.033685242917168214,0.5411987682927341,3.0,0.013284731488700676,0.0,0.43496340354957214,0.0
 0.2021101484416012,2.027966268819714,3.2761731155079183,0.04312854155742169,0.6063304453248036,3.000000000000004,0.013074574682611936,0.0,0.4745027216080197,0.0
 0.2218551062079022,2.0405230276200106,3.27618462071147,0.052497577755566925,0.6655653186237066,2.9999999999999987,0.012872419600815336,0.0,0.5090750136501124,0.0
 0.24011909224589278,2.0531792557246584,3.2761982708604656,0.06179531669716245,0.7203572767376785,3.0000000000000044,0.01267790025461059,0.0,0.5397887195669175,0.0
 0.2572170707527079,2.0659344104630217,3.2762140823285346,0.07102461262253885,0.7716512122581236,2.9999999999999902,0.01249067092165111,0.0,0.5673992323476034,0.0
 0.27336725422003155,2.078787949164463,3.276232071489306,0.08018821432417125,0.8201017626600947,3.0000000000000067,0.012310404715010591,0.0,0.5924512416179057,0.0
 0.2887281065179763,2.0917393291583455,3.2762522547164097,0.0892887703403979,0.8661843195539289,2.9999999999999964,0.012136792746398983,0.0,0.615354143918037,0.0
 0.30341893708364553,2.1047880077740317,3.2762746483834744,0.0983288338065802,0.9102568112509367,3.0000000000000075,0.011969544364992679,0.0,0.6364255805704611,0.0
